legacy_code,occurred_on,amount,currency,direction,category,label,merchant,project,account,account_raw,card,bill_cycle,installments,cleared,cleared_on,created_at,updated_at
215,2012-04-04,-0.4,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
216,2012-04-05,-20.0,BRL,expense,MORADIA,AGUA,,,,,,,,1,,2023-03-19 19:44:57,
217,2012-04-05,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
218,2012-04-05,-150.0,BRL,expense,MORADIA,ALUGUEL,,,,,,,,1,,2023-03-19 19:44:57,
219,2012-04-05,-4.6,BRL,expense,QUALIFICAÇÃO,APOSTILAS,,,,,,,,1,,2023-03-19 19:44:57,
220,2012-04-05,-15.0,BRL,expense,MORADIA,GÁS,,,,,,,,1,,2023-03-19 19:44:57,
221,2012-04-05,-0.5,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
222,2012-04-05,-0.5,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
223,2012-04-05,-20.0,BRL,expense,MORADIA,LUZ,,,,,,,,1,,2023-03-19 19:44:57,
224,2012-04-05,-199.0,BRL,expense,QUALIFICAÇÃO,PÓS GRADUAÇÃO,,,,,,,18/3,1,,2023-03-19 19:44:57,
225,2012-04-05,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
226,2012-04-05,1013.0,BRL,income,RENDIMENTOS,SALÁRIO,LAVEBRAS,,,,,,,1,,2023-03-19 19:44:57,
227,2012-04-07,-3.0,BRL,expense,LAZER,BALADA,,,,,,,,1,,2023-03-19 19:44:57,
228,2012-04-08,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
229,2012-04-09,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
230,2012-04-09,-0.3,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
231,2012-04-09,-0.3,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
232,2012-04-09,-3.9,BRL,expense,CUIDADOS,PRESERVATIVO,,,,,,,,1,,2023-03-19 19:44:57,
233,2012-04-10,-99.9,BRL,expense,OBRIGAÇÕES,ALBUM FORMATURA,,,,,,,10/6,1,,2023-03-19 19:44:57,
234,2012-04-10,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
235,2012-04-10,-0.6,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
236,2012-04-10,-0.4,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
237,2012-04-11,-2.5,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
238,2012-04-12,-19.9,BRL,expense,ESPORTE,BOMBA,,,,,,,,1,,2023-03-19 19:44:57,
239,2012-04-12,-4.6,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
240,2012-04-13,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
241,2012-04-15,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
242,2012-04-16,-9.5,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
243,2012-04-16,-22.0,BRL,expense,VESTUARIO,TINGIMENTO,Tingimento Blusa Forum,,,,,,,1,,2023-03-19 19:44:57,
244,2012-04-20,-6.65,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
245,2012-04-20,-5.0,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
246,2012-04-20,-6.79,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
247,2012-04-21,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
248,2012-04-21,110.0,BRL,income,RENDIMENTOS,ALMOÇO LAVEBRAS,,,,,,,,1,,2023-03-19 19:44:57,
249,2012-04-22,-6.65,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
250,2012-04-22,-50.0,BRL,expense,VESTUARIO,PRESTAÇÃO LUAGEL,atrazadas,,,,,,,1,,2023-03-19 19:44:57,
251,2012-04-22,-6.79,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
252,2012-04-23,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
253,2012-04-25,-0.5,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
254,2012-04-26,-11.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
255,2012-04-27,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
256,2012-04-27,-13.1,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
257,2012-04-28,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
258,2012-04-29,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
259,2012-04-30,-9.0,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,EMPADAO COM GALERA,,,,,,,1,,2023-03-19 19:44:57,
260,2012-04-30,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
261,2012-04-30,-12.0,BRL,expense,CUIDADOS,CORTE DE CABELO,,,,,,,,1,,2023-03-19 19:44:57,
262,2012-05-01,-29.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
263,2012-05-01,-8.0,BRL,expense,LAZER,CINEMA,VINGADORES,,,,,,,1,,2023-03-19 19:44:57,
264,2012-05-01,-158.0,BRL,expense,COMPRAS,NOTBOOK,,,,,,,10/9,1,,2023-03-19 19:44:57,
265,2012-05-01,-125.0,BRL,expense,VESTUARIO,ZIROKA,,,,,,,5/5,1,,2023-03-19 19:44:57,
266,2012-05-02,-15.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
267,2012-05-03,-4.68,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
268,2012-05-03,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
269,2012-05-04,-17.0,BRL,expense,MORADIA,AGUA,,,,,,,,1,,2023-03-19 19:44:57,
270,2012-05-04,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
271,2012-05-04,-150.0,BRL,expense,MORADIA,ALUGUEL,,,,,,,,1,,2023-03-19 19:44:57,
272,2012-05-04,-17.4,BRL,expense,COMUNICAÇÕES,INTERNET,,,,,,,,1,,2023-03-19 19:44:57,
273,2012-05-04,-26.0,BRL,expense,MORADIA,LUZ,,,,,,,,1,,2023-03-19 19:44:57,
274,2012-05-04,-199.0,BRL,expense,QUALIFICAÇÃO,PÓS GRADUAÇÃO,,,,,,,18/4,1,,2023-03-19 19:44:57,
275,2012-05-04,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
276,2012-05-04,-6.29,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
277,2012-05-05,-23.0,BRL,expense,CUIDADOS,DEPILAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
278,2012-05-05,-42.0,BRL,expense,COMPRAS,PRESENTE,PRESENTE DIA DAS MAE,,,,,,,1,,2023-03-19 19:44:57,
279,2012-05-05,1074.0,BRL,income,RENDIMENTOS,SALÁRIO,LAVEBRAS,,,,,,,1,,2023-03-19 19:44:57,
280,2012-05-06,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
281,2012-05-07,-22.0,BRL,expense,VESTUARIO,CAMISA LUAGEL,,,,,,,5/1,1,,2023-03-19 19:44:57,
282,2012-05-07,-0.6,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
283,2012-05-09,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
284,2012-05-10,-99.9,BRL,expense,OBRIGAÇÕES,ALBUM FORMATURA,,,,,,,10/7,1,,2023-03-19 19:44:57,
285,2012-05-11,-4.0,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
286,2012-05-11,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
287,2012-05-13,-13.0,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
288,2012-05-14,-4.6,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
289,2012-05-15,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
290,2012-05-16,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
291,2012-05-17,-13.0,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,janta shoping dieison,,,,,,,1,,2023-03-19 19:44:57,
292,2012-05-17,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
293,2012-05-17,-50.0,BRL,expense,LAZER,BALADA,EMPRESTEI P MAURICO PAGAR,,,,,,,1,,2023-03-19 19:44:57,
294,2012-05-18,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
295,2012-05-18,-10.0,BRL,expense,LAZER,BALADA,pagode farol mauricio,,,,,,,1,,2023-03-19 19:44:57,
296,2012-05-18,-7.0,BRL,expense,LAZER,CINEMA,battleship,,,,,,,1,,2023-03-19 19:44:57,
297,2012-05-19,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
298,2012-05-20,110.0,BRL,income,RENDIMENTOS,ALMOÇO LAVEBRAS,,,,,,,,1,,2023-03-19 19:44:57,
299,2012-05-22,-50.0,BRL,expense,VESTUARIO,PRESTAÇÃO LUAGEL,atrazadas,,,,,,,1,,2023-03-19 19:44:57,
300,2012-05-23,-4.6,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
301,2012-05-23,-11.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
302,2012-05-24,-2.2,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
303,2012-05-24,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
304,2012-05-24,-13.9,BRL,expense,LAR,GUARDA CHUVA,,,,,,,,1,,2023-03-19 19:44:57,
305,2012-05-24,-15.0,BRL,expense,TRANSPORTE,TRANSPORTE VAN,FAZER PROVA DE ECONOMIA,,,,,,,1,,2023-03-19 19:44:57,
306,2012-05-25,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
307,2012-05-25,-14.0,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
308,2012-05-25,-22.9,BRL,expense,VESTUARIO,TINGIMENTO,Tingimento Calça Forum,,,,,,,1,,2023-03-19 19:44:57,
309,2012-05-26,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
310,2012-05-26,80.0,BRL,income,RENDIMENTOS,VALE MERCADO,vendi p antonio,,,,,,,1,,2023-03-19 19:44:57,
311,2012-05-27,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
312,2012-05-27,-8.0,BRL,expense,LAZER,CINEMA,Homens de Preto 3,,,,,,,1,,2023-03-19 19:44:57,
313,2012-05-27,-12.0,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
314,2012-05-28,-13.33,BRL,expense,LAR,CHUVEIRO,,,,,,,,1,,2023-03-19 19:44:57,
315,2012-05-30,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
316,2012-06-01,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
317,2012-06-01,-27.9,BRL,expense,VESTUARIO,CONSERTO CALÇA,,,,,,,,1,,2023-03-19 19:44:57,
318,2012-06-01,-12.0,BRL,expense,CUIDADOS,CORTE DE CABELO,,,,,,,,1,,2023-03-19 19:44:57,
319,2012-06-01,-158.0,BRL,expense,COMPRAS,NOTBOOK,,,,,,,10/10,1,,2023-03-19 19:44:57,
320,2012-06-01,-13.6,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
321,2012-06-03,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
322,2012-06-04,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
323,2012-06-05,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
324,2012-06-06,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
325,2012-06-06,-5.6,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
326,2012-06-06,-39.9,BRL,expense,VESTUARIO,MOLETON,,,,,,,6/1,1,,2023-03-19 19:44:57,
327,2012-06-07,-199.0,BRL,expense,QUALIFICAÇÃO,PÓS GRADUAÇÃO,,,,,,,18/5,1,,2023-03-19 19:44:57,
328,2012-06-07,-7.0,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
329,2012-06-07,1309.0,BRL,income,RENDIMENTOS,SALÁRIO,LAVEBRAS,,,,,,,1,,2023-03-19 19:44:57,
330,2012-06-07,80.0,BRL,income,RENDIMENTOS,VALE MERCADO,,,,,,,,1,,2023-03-19 19:44:57,
331,2012-06-10,-13.67,BRL,expense,MORADIA,AGUA,,,,,,,,1,,2023-03-19 19:44:57,
332,2012-06-10,-99.9,BRL,expense,OBRIGAÇÕES,ALBUM FORMATURA,,,,,,,10/8,1,,2023-03-19 19:44:57,
333,2012-06-10,-150.0,BRL,expense,MORADIA,ALUGUEL,,,,,,,,1,,2023-03-19 19:44:57,
334,2012-06-10,-22.0,BRL,expense,VESTUARIO,CAMISA LUAGEL,,,,,,,5/2,1,,2023-03-19 19:44:57,
335,2012-06-10,-26.32,BRL,expense,COMUNICAÇÕES,INTERNET,,,,,,,,1,,2023-03-19 19:44:57,
336,2012-06-10,-142.0,BRL,expense,VESTUARIO,LUAGELN,,,,,,,4/1,1,,2023-03-19 19:44:57,
337,2012-06-10,-22.67,BRL,expense,MORADIA,LUZ,,,,,,,,1,,2023-03-19 19:44:57,
338,2012-06-10,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
339,2012-06-11,-2.0,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
340,2012-06-11,-2.0,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
341,2012-06-12,-30.0,BRL,expense,COMPRAS,PRESENTE,CACAU SHOW CHICARA E MOTO,,,,,,,1,,2023-03-19 19:44:57,
342,2012-06-13,-7.7,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
343,2012-06-14,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
344,2012-06-14,-6.0,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
345,2012-06-15,-4.4,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
346,2012-06-15,-12.9,BRL,expense,CUIDADOS,SPRAY CABELO,,,,,,,,1,,2023-03-19 19:44:57,
347,2012-06-17,-6.75,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
348,2012-06-18,-5.6,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
349,2012-06-19,-1.1,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
350,2012-06-19,-7.99,BRL,expense,LAR,CABIDES,,,,,,,,1,,2023-03-19 19:44:57,
351,2012-06-19,-32.5,BRL,expense,LAR,DOBRADÇAS GUARDA ROUPA,,,,,,,,1,,2023-03-19 19:44:57,
352,2012-06-20,-15.0,BRL,expense,LAR,PUXADOR GUARDA ROUPAS,,,,,,,,1,,2023-03-19 19:44:57,
353,2012-06-21,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
354,2012-06-21,-20.0,BRL,expense,TRANSPORTE,COMBUSTIVEL,,,,,,,,1,,2023-03-19 19:44:57,
355,2012-06-21,-40.0,BRL,expense,CUIDADOS,PELLING,,,,,,,,1,,2023-03-19 19:44:57,
356,2012-06-21,-13.0,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
357,2012-06-22,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
358,2012-06-22,110.0,BRL,income,RENDIMENTOS,ALMOÇO LAVEBRAS,,,,,,,,1,,2023-03-19 19:44:57,
359,2012-06-22,-50.0,BRL,expense,VESTUARIO,PRESTAÇÃO LUAGEL,atrazadas,,,,,,,1,,2023-03-19 19:44:57,
360,2012-06-23,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
361,2012-06-23,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
362,2012-06-24,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
363,2012-06-25,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
364,2012-06-26,-65.0,BRL,expense,CUIDADOS,LIMPESA DE PELE,,,,,,,,1,,2023-03-19 19:44:57,
365,2012-06-26,-40.0,BRL,expense,CUIDADOS,PELLING,,,,,,,,1,,2023-03-19 19:44:57,
366,2012-06-27,-6.67,BRL,expense,CUIDADOS,ESFOLIANTE,,,,,,,6/1,1,,2023-03-19 19:44:57,
367,2012-06-28,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
368,2012-06-29,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
369,2012-06-29,-12.0,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
370,2012-06-30,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
371,2012-06-30,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
372,2012-07-01,-6.8,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
373,2012-07-02,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
374,2012-07-03,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
375,2012-07-03,-13.0,BRL,expense,COMUNICAÇÕES,CREDITO CELULAR,,,,,,,,1,,2023-03-19 19:44:57,
376,2012-07-03,-9.16,BRL,expense,CUIDADOS,PROTETOR,,,,,,,6/1,1,,2023-03-19 19:44:57,
377,2012-07-04,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
378,2012-07-04,-40.0,BRL,expense,CUIDADOS,PELLING,,,,,,,,1,,2023-03-19 19:44:57,
379,2012-07-05,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
380,2012-07-05,-4.0,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
381,2012-07-06,-13.7,BRL,expense,MORADIA,AGUA,,,,,,,,1,,2023-03-19 19:44:57,
382,2012-07-06,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
383,2012-07-06,-150.0,BRL,expense,MORADIA,ALUGUEL,,,,,,,,1,,2023-03-19 19:44:57,
384,2012-07-06,-26.4,BRL,expense,COMUNICAÇÕES,INTERNET,,,,,,,,1,,2023-03-19 19:44:57,
385,2012-07-06,-28.7,BRL,expense,MORADIA,LUZ,,,,,,,,1,,2023-03-19 19:44:57,
386,2012-07-06,-199.0,BRL,expense,QUALIFICAÇÃO,PÓS GRADUAÇÃO,,,,,,,18/6,1,,2023-03-19 19:44:57,
387,2012-07-06,-39.9,BRL,expense,VESTUARIO,MOLETON,,,,,,,6/2,1,,2023-03-19 19:44:57,
388,2012-07-06,-5.7,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
389,2012-07-06,1265.0,BRL,income,RENDIMENTOS,SALÁRIO,LAVEBRAS,,,,,,,1,,2023-03-19 19:44:57,
390,2012-07-06,80.0,BRL,income,RENDIMENTOS,VALE MERCADO,,,,,,,,1,,2023-03-19 19:44:57,
391,2012-07-07,-19.0,BRL,expense,CUIDADOS,DEPILAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
392,2012-07-08,-5.7,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
393,2012-07-09,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
394,2012-07-10,-99.9,BRL,expense,OBRIGAÇÕES,ALBUM FORMATURA,,,,,,,10/9,1,,2023-03-19 19:44:57,
395,2012-07-10,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
396,2012-07-10,-22.0,BRL,expense,VESTUARIO,CAMISA LUAGEL,,,,,,,5/3,1,,2023-03-19 19:44:57,
397,2012-07-10,-18.5,BRL,expense,LAZER,CINEMA,era do gelo 4 juninho,,,,,,,1,,2023-03-19 19:44:57,
398,2012-07-10,-142.0,BRL,expense,VESTUARIO,LUAGELN,,,,,,,4/2,1,,2023-03-19 19:44:57,
399,2012-07-11,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
400,2012-07-11,-40.0,BRL,expense,CUIDADOS,PELLING,,,,,,,,1,,2023-03-19 19:44:57,
401,2012-07-12,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
402,2012-07-13,-53.0,BRL,expense,OBRIGAÇÕES,TAXA CANCELAMENTO CRA,CANCELAMENTO CRA,,,,,,4/1,1,,2023-03-19 19:44:57,
403,2012-07-14,-9.75,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
404,2012-07-14,-2.0,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
405,2012-07-14,-20.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
406,2012-07-14,-6.0,BRL,expense,VESTUARIO,CUECA,,,,,,,,1,,2023-03-19 19:44:57,
407,2012-07-14,-22.5,BRL,expense,LAZER,POUSADA,,,,,,,,1,,2023-03-19 19:44:57,
408,2012-07-14,-2.6,BRL,expense,TRANSPORTE,URBS,,,,,,,,1,,2023-03-19 19:44:57,
409,2012-07-15,-50.0,BRL,expense,LAZER,BALADA,,,,,,,,1,,2023-03-19 19:44:57,
410,2012-07-15,-20.0,BRL,expense,LAZER,BALADA,,,,,,,,1,,2023-03-19 19:44:57,
411,2012-07-15,-29.9,BRL,expense,VESTUARIO,CAMISA ZARA,,,,,,,,1,,2023-03-19 19:44:57,
412,2012-07-15,-29.9,BRL,expense,VESTUARIO,CAMISA ZARA,,,,,,,,1,,2023-03-19 19:44:57,
413,2012-07-15,-13.0,BRL,expense,LAZER,CINEMA,,,,,,,,1,,2023-03-19 19:44:57,
414,2012-07-15,-31.0,BRL,expense,TRANSPORTE,COMBUSTIVEL,,,,,,,,1,,2023-03-19 19:44:57,
415,2012-07-15,-13.0,BRL,expense,COMUNICAÇÕES,CREDITO CELULAR,,,,,,,,1,,2023-03-19 19:44:57,
416,2012-07-15,-104.4,BRL,expense,VESTUARIO,JAQUETAVEGIS,,,,,,,,1,,2023-03-19 19:44:57,
417,2012-07-17,-4.8,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,,,,,,,,1,,2023-03-19 19:44:57,
418,2012-07-20,-6.7,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
419,2012-07-22,-197.0,BRL,expense,VESTUARIO,CONTAS ATRAZADAS,atrazadas,,,,,,6/1,1,,2023-03-19 19:44:57,
420,2012-07-22,-50.0,BRL,expense,VESTUARIO,PRESTAÇÃO LUAGEL,atrazadas,,,,,,,1,,2023-03-19 19:44:57,
421,2012-07-22,-6.7,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
422,2012-07-25,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
423,2012-07-25,110.0,BRL,income,RENDIMENTOS,ALMOÇO LAVEBRAS,,,,,,,,1,,2023-03-19 19:44:57,
424,2012-07-26,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
425,2012-07-27,-8.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,,,,,,,,1,,2023-03-19 19:44:57,
426,2012-07-27,-6.67,BRL,expense,CUIDADOS,ESFOLIANTE,,,,,,,6/2,1,,2023-03-19 19:44:57,
427,2012-07-27,-6.8,BRL,expense,TRANSPORTE,REUNIDAS,,,,,,,,1,,2023-03-19 19:44:57,
